-14.485479 6.794918 768.000000
-4.131613 15.457353 768.000000
-16.767403 2.802535 867.000000
16.903476 -8.675973 1083.000000
-15.388660 -9.337512 972.000000
-12.875714 -1.793320 507.000000
-0.488098 -19.994043 1200.000000
-8.335258 12.470905 675.000000
-13.210887 -9.026209 768.000000
-2.646572 13.747569 588.000000
13.114560 7.280681 675.000000
19.621742 3.871334 1200.000000
-16.156207 -5.289326 867.000000
-8.548786 -12.325513 675.000000
11.470333 -12.547170 867.000000
-9.747981 -11.400740 675.000000
-8.006380 7.543069 363.000000
16.416344 4.416292 867.000000
17.096381 -5.631497 972.000000
-3.902362 14.483493 675.000000
11.956883 1.016337 432.000000
-15.816862 12.240380 1200.000000
15.247820 12.942333 1200.000000
-5.224956 -16.177139 867.000000
12.267339 6.746287 588.000000
-5.357472 19.269081 1200.000000
-1.841329 10.844792 363.000000
0.271987 15.997688 768.000000
3.863498 -13.456351 588.000000
-16.885226 10.718636 1200.000000
11.279846 -4.094518 432.000000
-19.999807 -0.087779 1200.000000
-12.868028 1.847665 507.000000
7.867890 7.687412 363.000000
-1.674909 17.921905 972.000000
7.240943 16.479343 972.000000
-9.114478 17.802424 1200.000000
10.469485 -15.855280 1083.000000
10.915607 15.551512 1083.000000
17.264187 -10.096922 1200.000000
-16.179512 -11.756845 1200.000000
12.823873 2.132668 507.000000
-15.254863 -4.825884 768.000000
-2.139289 -13.835586 588.000000
19.840938 -2.517378 1200.000000
0.125998 13.999433 588.000000
-13.044116 -7.406148 675.000000
19.930811 -1.662154 1200.000000
-8.058984 7.486840 363.000000
-15.072412 11.568164 1083.000000
15.433928 4.218279 768.000000
8.983614 7.955796 432.000000
8.908753 9.467530 507.000000
-5.126548 -10.849816 432.000000
-2.146617 -10.788514 363.000000
11.103821 -16.634457 1200.000000
-0.830685 -14.976981 675.000000
8.933269 -9.444401 507.000000
5.040503 9.777184 363.000000
11.293263 -11.334117 768.000000
-3.608180 -11.444695 432.000000
-2.301022 17.852319 972.000000
3.185555 14.657839 675.000000
-8.981421 -15.599169 972.000000
-8.598457 -18.057312 1200.000000
-4.746802 9.923098 363.000000
-9.683278 -17.499546 1200.000000
11.727762 -16.200605 1200.000000
-2.305158 -13.808919 588.000000
-18.873165 2.191719 1083.000000
10.197755 9.591965 588.000000
-11.379990 15.214987 1083.000000
12.971642 10.988017 867.000000
12.035495 14.701934 1083.000000
0.731978 -10.975619 363.000000
-8.673251 -9.683735 507.000000
7.429416 -18.568893 1200.000000
-12.376739 -8.474452 675.000000
-14.585769 6.576880 768.000000
10.340264 -10.866414 675.000000
15.577919 -3.650813 768.000000
-8.583575 6.879117 363.000000
8.341490 -8.626676 432.000000
-1.660966 -17.923203 972.000000
-18.263258 -5.239599 1083.000000
-7.307895 11.941301 588.000000
-3.124267 18.741370 1083.000000
11.170270 -16.589909 1200.000000
16.471579 9.470326 1083.000000
-6.359182 -8.975567 363.000000
-5.453750 19.242053 1200.000000
-1.791202 15.899421 768.000000
-5.064583 -14.119136 675.000000
11.711665 12.322212 867.000000
17.295635 7.865176 1083.000000
-14.642105 -13.623831 1200.000000
-15.472927 -4.072903 768.000000
9.447235 5.634691 363.000000
8.969959 12.022472 675.000000
4.120264 -18.547869 1083.000000
8.538649 -9.802625 507.000000
2.655923 14.762997 675.000000
5.102945 19.338044 1200.000000
-2.303627 14.822055 675.000000
6.167469 -17.971153 1083.000000
11.503048 3.417583 432.000000
-3.878685 16.551610 867.000000
-1.361317 15.941983 768.000000
6.237352 -10.251607 432.000000
-10.275721 -12.264158 768.000000
-9.544841 10.241876 588.000000
14.752397 11.973587 1083.000000
16.988860 -0.615328 867.000000
-12.762580 -9.649692 768.000000
16.607860 -3.630289 867.000000
-8.155952 10.123263 507.000000
-18.115150 -5.730737 1083.000000
11.149645 11.475427 768.000000
8.327011 11.254372 588.000000
-8.997075 13.230746 768.000000
5.916607 -10.440008 432.000000
-13.516749 8.561396 768.000000
-1.957930 12.851712 507.000000
16.233047 7.777414 972.000000
2.719284 -11.687835 432.000000
6.858429 14.455516 768.000000
-1.920741 19.907555 1200.000000
6.757052 -17.757879 1083.000000
-0.255016 10.997044 363.000000
-16.201828 9.924756 1083.000000
-2.219194 13.822995 588.000000
6.302581 -18.980976 1200.000000
-11.776109 -7.571213 588.000000
-17.531678 4.079248 972.000000
19.986462 0.735760 1200.000000
2.327710 15.829775 768.000000
-4.611986 18.431755 1083.000000
-12.176175 -11.863422 867.000000
5.664928 9.429135 363.000000
-15.484931 -7.015477 867.000000
6.866995 -14.451449 768.000000
10.653124 -11.937795 768.000000
13.876737 1.853689 588.000000
0.928256 -17.976049 972.000000
-5.043362 -11.981840 507.000000
-13.502159 -13.367562 1083.000000
18.499729 7.600001 1200.000000
12.849712 -1.971017 507.000000
-3.550591 -16.625081 867.000000
0.893361 -14.973373 675.000000
